FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,MM/DD/YY h:mm:ss.nnnnnnnnn
StartTime,03/22/23 16:24:53.124999936
TimeFormat,Relative

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
12159:ch1,Timeseries,8Hz,,,,,,
12159:ch2,Timeseries,8Hz,,,,,,
12159:ch3,Timeseries,8Hz,,,,,,
40622:ch1,Timeseries,8Hz,,,,,,
40622:ch2,Timeseries,8Hz,,,,,,

DATA_START
Time,12159:ch1,12159:ch2,12159:ch3,40622:ch1,40622:ch2
4.750000000,,,,7.423639681292116e-05,-0.0001597286054675351
4.875000000,0.9816582456624019,0.1207966804759053,0.1434232276374132,,
4.875000000,,,,-0.0001172153633888229,-0.0001051871304298402
5.000000000,0.9815537131676138,0.1204612344954512,0.1433629615012251,,
5.000000000,,,,0.0002227091904387635,7.012475361989345e-05
5.125000000,0.9815963004803052,0.1205807612241188,0.1430375243658091,,
5.125000000,,,,0.0001953589389813715,-2.727073751884745e-05
5.250000000,0.9815266121504465,0.1206694423453882,0.1427683356241687,,
5.250000000,,,,4.297896657590172e-05,-1.947909822774818e-05
5.375000000,0.9816969614012123,0.1206231739342911,0.1425594130187164,,
5.375000000,,,,0.0001289368997277052,0.0001012913107842905
5.500000477,0.9816001720541863,0.1210010326249176,0.1425272710794161,,
5.500000477,,,,-3.125743023701943e-05,1.168745893664891e-05
5.625000000,0.9817395487139038,0.1205807612241188,0.1426839630335053,,
5.625000000,,,,-5.470050291478401e-05,-0.0001090829500753898
5.750000000,0.9815846857586621,0.1209200629054976,0.1425995904428419,,
5.750000000,,,,0.0001758230450832343,-0.0001246662286575884
5.875000000,0.9815963004803052,0.1208892172980995,0.1426518210942049,,
5.875000477,,,,0.000164101508744352,-7.402057326544309e-05
6.000000000,0.9816001720541863,0.1211167036526604,0.1423987033222147,,
6.000000000,,,,0.0001289368997277052,0.0001246662286575884
6.125000000,0.9815963004803052,0.1211668277646822,0.142615661412492,,
6.125000000,,,,-9.37722907110583e-05,1.168745893664891e-05
6.250000000,0.9814143365078962,0.1211167036526604,0.1426759275486802,,
6.250000000,,,,-5.079332413515658e-05,0.0001324578679486876
6.375000000,0.9814569238205877,0.1211475492600584,0.1429933291992711,,
6.375000000,,,,8.986511193143087e-05,5.454147503769491e-05
6.499999523,0.9815343552982085,0.1212092404748546,0.1427000340031555,,
6.500000477,,,,-2.735025145739201e-05,4.2854016101046e-05
6.625000000,0.9813291618825133,0.1213326229044469,0.1430134179113338,,
6.625000000,,,,-4.297896657590172e-05,3.895819645549636e-05
6.750000000,0.9813369050302754,0.1212092404748546,0.1432906421377993,,
6.750000000,,,,-3.516460901664686e-05,-9.349967149319127e-05
6.875000000,0.9815614563153758,0.1208506602888519,0.1432544824560864,,
6.875000000,,,,-3.907178779627429e-05,5.064565539214527e-05
7.000000000,0.9815885573325431,0.1208236703823786,0.1432504647136739,,
7.000000000,,,,0.0001172153633888229,8.960385184764164e-05
7.125000000,0.9815537131676138,0.1208082475786796,0.1436683099245784,,
7.125000000,,,,8.986511193143087e-05,-9.349967149319127e-05
7.250000000,0.9814065933601341,0.1209701870175195,0.1432223405167861,,
7.250000000,,,,6.64220392536663e-05,0.00021427008050523
7.375000000,0.9814491806728256,0.1211244150545099,0.1435437599097895,,
7.375000000,,,,-0.0001250297209480777,8.5708032202092e-05
7.500000477,0.9813214187347512,0.1209431971110462,0.1433910856981129,,
7.500000477,,,,7.814357559254859e-06,9.349967149319127e-05
7.625000000,0.981573071037019,0.1208622273916262,0.1428647614420697,,
7.625000000,,,,3.125743023701943e-05,7.791639291099273e-06
7.750000000,0.9815459700198517,0.1206540195416892,0.1437205405759414,,
7.750000000,,,,1.562871511850972e-05,0
7.875000000,0.9816814751056882,0.1204419559908274,0.1428727969268948,,
7.875000477,,,,7.032921803329373e-05,3.895819645549636e-05
8.000000000,0.9817085761228554,0.1206154625324416,0.143214305031961,,
8.000000000,,,,0.0001445656148462149,7.402057326544309e-05
8.125000000,0.9817705213049521,0.1207465563638834,0.1429973469416836,,
8.125000000,,,,-0.000218802011659136,5.064565539214527e-05
8.250000000,0.9815691994631379,0.1207581234666577,0.1429491340327331,,
8.250000000,,,,0.0001211225421684503,4.2854016101046e-05
8.375000000,0.9815111258549223,0.1207774019712815,0.142800477563469,,
8.375000000,,,,0.0001406584360665875,-1.558327858219855e-05
8.500000000,0.9815149974288033,0.1206694423453882,0.1427562823969311,,
8.500000000,,,,-5.470050291478401e-05,-9.349967149319127e-05
8.625000000,0.9815149974288033,0.121186106269306,0.1426919985183304,,
8.625000000,,,,0.000164101508744352,-7.791639291099273e-06
8.750000000,0.9815537131676138,0.1208622273916262,0.1429129743510202,,
8.750000000,,,,-0.0001445656148462149,6.622893397434382e-05
8.875000000,0.9815266121504465,0.1213287672035221,0.1431821630926606,,
8.875000000,,,,0.0001680086875239795,0.0001792077036952833
8.999999046,0.9813330334563943,0.1211089922508108,0.1429652050023833,,
9.000000954,,,,-0.0001015866482703132,7.791639291099273e-05
9.125000000,0.9813756207690858,0.1211822505683813,0.1430696663051094,,
9.125000000,,,,7.814357559254859e-05,0
9.250000000,0.9815537131676138,0.1210357339332404,0.1431781453502481,,
9.250000000,,,,5.860768169441144e-05,1.558327858219855e-05
9.375000000,0.9814104649340152,0.1212285189794784,0.1431982340623108,,
9.375000954,,,,7.814357559254859e-05,3.895819645549636e-06
9.500000000,0.9814646669683498,0.1209856098212185,0.1437406292880041,,
9.500000000,,,,0.0001953589389813715,-8.181221255654236e-05
9.625000000,0.9815304837243275,0.1209277743073471,0.1434995647432515,,
9.625000000,,,,2.735025145739201e-05,6.233311432879418e-05
9.750000000,0.9813098040131081,0.1211244150545099,0.1436642921821658,,
9.750000000,,,,0,0.0001519369661764358
9.875000000,0.981484024837755,0.1209586199147452,0.1432946598802118,,
9.875000000,,,,3.907178779627429e-06,6.233311432879418e-05
10.000000000,0.9816505025146398,0.1210125997276918,0.1431058259868223,,
10.000000000,,,,6.64220392536663e-05,3.116655716439709e-05
10.125000000,0.9814685385422308,0.1205884726259683,0.1435076002280766,,
10.125000000,,,,7.032921803329373e-05,-6.622893397434382e-05
10.250000000,0.9815614563153758,0.1207735462703567,0.1433388550467498,,
10.250000000,,,,1.953589389813715e-05,0.0001597286054675351
10.375000000,0.9817743928788332,0.1204689458973007,0.1433227840770996,,
10.375000000,,,,-0.000191451760201744,0.0001558327858219855
10.500000000,0.9816156583497104,0.1204419559908274,0.1432102872895484,,
10.500000000,,,,0.0001015866482703132,-2.727073751884745e-05
10.625000000,0.9814182080817773,0.1205460599157959,0.143125914698885,,
10.625000000,,,,9.37722907110583e-05,-3.895819645549636e-05
10.750000000,0.9816001720541863,0.1205152143083978,0.1428326195027694,,
10.750000000,,,,7.814357559254859e-06,0.00021427008050523
10.875000000,0.9815420984459706,0.1206540195416892,0.1431178792140599,,
10.875000000,,,,1.562871511850972e-05,-5.454147503769491e-05
11.000000954,0.9815420984459706,0.1212208075776289,0.1429732404872084,,
11.000000954,,,,-3.516460901664686e-05,1.947909822774818e-05
11.125000000,0.9815575847414948,0.1206424524389149,0.1426518210942049,,
11.125000000,,,,3.907178779627429e-06,0.0002688115555429249
11.250000000,0.9815963004803052,0.1205537713176454,0.1425232533370036,,
11.250000000,,,,1.953589389813715e-05,2.337491787329782e-05
11.375000000,0.981580814184781,0.1208159589805291,0.1430857372747596,,
11.375000000,,,,-0.0001680086875239795,-3.895819645549636e-06
11.500000000,0.9817047045489744,0.1209509085128957,0.1429250275782579,,
11.500000000,,,,5.470050291478401e-05,2.727073751884745e-05
11.625000000,0.9815072542810412,0.1210473010360147,0.142941098547908,,
11.625000000,,,,8.205075437217602e-05,3.506237680994673e-05
11.750000000,0.981484024837755,0.1211629720637575,0.1427120872303931,,
11.750000000,,,,-1.953589389813715e-05,0.000128562048303138
11.875000000,0.9814065933601341,0.1209084958027233,0.1433549260164,,
11.875000000,,,,-0.0001211225421684503,2.727073751884745e-05
12.000000000,0.9815575847414948,0.1210395896341652,0.1429732404872084,,
12.000000000,,,,1.953589389813715e-05,1.168745893664891e-05
12.125000000,0.9815033827071602,0.1208853615971748,0.1433187663346871,,
12.125000000,,,,-0.0001289368997277052,6.622893397434382e-05
12.250000000,0.9815188690026844,0.1208892172980995,0.1435437599097895,,
12.250000000,,,,-9.767946949068573e-05,3.506237680994673e-05
12.375000000,0.9815963004803052,0.1211012808489613,0.1434192098950007,,
12.375000000,,,,8.986511193143087e-05,-7.791639291099273e-05
12.500000000,0.9815304837243275,0.1208236703823786,0.143407156667763,,
12.500000000,,,,-3.907178779627429e-06,-0.0001090829500753898
12.625000000,0.981487896411636,0.1206771537472378,0.1429611872599708,,
12.625000000,,,,0.0002031732965406263,7.012475361989345e-05
12.750000000,0.9814414375250635,0.120688720850012,0.1434031389253505,,
12.750000000,,,,4.297896657590172e-05,-7.791639291099273e-06
12.875000000,0.9814143365078962,0.1208275260833034,0.1431942163198983,,
12.875000000,,,,-0.0001445656148462149,0.0001753118840497336
12.999999046,0.9816272730713536,0.1201643455242447,0.1431419856685352,,
13.000000954,,,,1.953589389813715e-05,0.0001129787697209395
13.125000000,0.9814724101161119,0.1202607380473637,0.1433790324708752,,
13.125000000,,,,0.0001328440785073326,0
13.250000000,0.981580814184781,0.1203301406640094,0.1432424292288488,,
13.250000000,,,,-1.172153633888229e-05,-3.506237680994673e-05
13.375000000,0.9816853466795692,0.120272305150138,0.1433227840770996,,
13.375000954,,,,3.907178779627429e-05,8.181221255654236e-05
13.500000000,0.9817821360265953,0.1202376038418151,0.1431138614716474,,
13.500000000,,,,-4.297896657590172e-05,-9.349967149319127e-05
13.625000000,0.9816350162191156,0.1202645937482885,0.1430535953354592,,
13.625000000,,,,-1.172153633888229e-05,9.739549113874091e-05
13.750000000,0.9815614563153758,0.1208236703823786,0.1432705534257366,,
13.750000000,,,,-5.079332413515658e-05,-8.181221255654236e-05
13.875000000,0.9815924289064242,0.1207157107564854,0.143073684047522,,
13.875000000,,,,0.0001289368997277052,0.0001402495072397869
14.000000000,0.9814491806728256,0.1208699387934757,0.1431901985774857,,
14.000000000,,,,0.0001250297209480777,0.0001441453268853365
14.125000000,0.981487896411636,0.1206231739342911,0.1429451162903206,,
14.125000000,,,,-8.205075437217602e-05,-3.895819645549636e-06
14.250000000,0.9816427593668777,0.1212477974841022,0.1432946598802118,,
14.250000000,,,,0.0001328440785073326,-3.506237680994673e-05
14.375000000,0.9814724101161119,0.1207542677657329,0.1426879807759178,,
14.375000000,,,,6.251486047403887e-05,1.947909822774818e-05
14.500000000,0.9817821360265953,0.1211359821572842,0.1427562823969311,,
14.500000000,,,,4.297896657590172e-05,5.843729468324455e-05
14.625000000,0.9815575847414948,0.1210627238397137,0.1428928856389575,,
14.625000000,,,,-0.0001758230450832343,-3.895819645549636e-06
14.750000000,0.9816195299235915,0.1213750356146193,0.142844672730007,,
14.750000000,,,,0,0.0002921864734162227
14.875000000,0.9813136755869891,0.1211938176711556,0.1427964598210565,,
14.875000000,,,,-0.0001133081846091955,2.727073751884745e-05
15.000000954,0.9814995111332792,0.1213364786053717,0.142704051745568,,
15.000000954,,,,-0.000109401005829568,-7.402057326544309e-05
15.125000000,0.9814104649340152,0.1214058812220173,0.1432504647136739,,
15.125000000,,,,-3.907178779627429e-05,8.960385184764164e-05
15.250000000,0.9814607953944687,0.1214405825303402,0.142800477563469,,
15.250000000,,,,0.0001211225421684503,1.168745893664891e-05
15.375000000,0.981394978638491,0.1212902101942746,0.1427643178817561,,
15.375000000,,,,7.814357559254859e-06,0.0002532282769607264
15.500000000,0.9817008329750934,0.1214945623432868,0.1425754839883666,,
15.500000000,,,,0.0001680086875239795,-3.116655716439709e-05
15.625000000,0.9813446481780375,0.1211514049609832,0.1431620743805979,,
15.625000000,,,,-1.953589389813715e-05,1.558327858219855e-05
15.750000000,0.9815149974288033,0.1211591163628327,0.1431660921230105,,
15.750000000,,,,-9.767946949068573e-05,-2.727073751884745e-05
15.875000000,0.9816311446452346,0.1211051365498861,0.1433589437588125,,
15.875000000,,,,0,-7.012475361989345e-05
16.000000000,0.9816969614012123,0.1206116068315168,0.1433910856981129,,
16.000000000,,,,0,1.947909822774818e-05
16.125000000,0.9816505025146398,0.12096247561567,0.1432102872895484,,
16.125000000,,,,-0.0001289368997277052,7.791639291099273e-06
16.250000000,0.9814917679855171,0.1207542677657329,0.1427361936848683,,
16.250000000,,,,-1.562871511850972e-05,-3.895819645549636e-06
16.375000000,0.9815691994631379,0.1210125997276918,0.1431419856685352,,
16.375000000,,,,3.907178779627429e-06,5.454147503769491e-05
16.500000000,0.9814220796556583,0.1209393414101214,0.1431299324412976,,
16.500000000,,,,-0.0001719158663036069,-9.739549113874091e-05
16.625000000,0.981580814184781,0.1213519014090707,0.1431419856685352,,
16.625000000,,,,-3.516460901664686e-05,-7.012475361989345e-05
16.750000000,0.9817240624183796,0.1206116068315168,0.1429692227447958,,
16.750000000,,,,-0.0001797302238628617,1.558327858219855e-05
16.875000000,0.9815769426109,0.1207002879527863,0.1432504647136739,,
16.875000000,,,,6.251486047403887e-05,1.558327858219855e-05
17.000000000,0.9815227405765654,0.1207465563638834,0.1431419856685352,,
17.000000000,,,,-3.125743023701943e-05,7.791639291099273e-06
17.125000000,0.9817279339922607,0.1204072546825046,0.1432906421377993,,
17.125000000,,,,5.860768169441144e-05,0.0001051871304298402
17.250000000,0.9814065933601341,0.1207002879527863,0.1429732404872084,,
17.250000000,,,,7.032921803329373e-05,0
17.375000000,0.9813291618825133,0.1209162072045729,0.1427603001393436,,
17.375000000,,,,-7.423639681292116e-05,1.558327858219855e-05
17.500000000,0.9816814751056882,0.1207465563638834,0.1431178792140599,,
17.500000000,,,,6.251486047403887e-05,-7.791639291099273e-06
17.625000000,0.9816195299235915,0.1205306371120969,0.1429049388661952,,
17.625000000,,,,-4.688614535552915e-05,-3.116655716439709e-05
17.750000000,0.981580814184781,0.120384120476956,0.1433951034405254,,
17.750000000,,,,4.688614535552915e-05,5.454147503769491e-05
17.875000000,0.9816505025146398,0.1203571305704827,0.143214305031961,,
17.875000000,,,,7.423639681292116e-05,-3.506237680994673e-05
17.999998093,0.9818208517654057,0.120287727953837,0.1432986776226244,,
18.000001907,,,,-1.172153633888229e-05,-0.0002064784412141307
18.125000000,0.9815537131676138,0.1205730498222692,0.1432745711681491,,
18.125000000,,,,-7.423639681292116e-05,0.0001324578679486876
18.250000000,0.9814375659511825,0.1204072546825046,0.143266535683324,,
18.250000000,,,,1.953589389813715e-05,-2.727073751884745e-05
18.375000000,0.9816079152019483,0.1199792718798562,0.1431660921230105,,
18.375000000,,,,-3.907178779627429e-06,8.181221255654236e-05
18.500000000,0.9814259512295394,0.1205383485139464,0.1437366115455916,,
18.500000000,,,,2.735025145739201e-05,-7.791639291099273e-05
18.625000000,0.9814065933601341,0.1203339963649341,0.1432946598802118,,
18.625000000,,,,5.860768169441144e-05,-0.0003155613912895205
18.750000000,,,,8.595793315180345e-05,3.895819645549636e-06
18.875000000,0.9814762816899929,0.1203571305704827,0.1433509082739874,0.0001523799724054697,7.791639291099273e-05
19.000000000,0.9816930898273313,0.1205653384204197,0.1434111744101756,-7.423639681292116e-05,0.0001246662286575884
19.125000000,0.9815653278892569,0.1202915836547618,0.1434473340918885,-0.0001797302238628617,1.168745893664891e-05
19.250000000,0.9814569238205877,0.1205422042148712,0.1430254711385714,-6.64220392536663e-05,0.0001324578679486876
19.375000000,0.9814724101161119,0.1203301406640094,0.1432826066529742,-3.125743023701943e-05,6.233311432879418e-05
19.500000000,0.9816388877929967,0.1195744232827565,0.143407156667763,0.0001250297209480777,0.0001051871304298402
19.625001907,0.9817008329750934,0.1193315141244966,0.144058030938595,0.0001211225421684503,7.402057326544309e-05
19.750000000,0.9816350162191156,0.1201682012251695,0.1441745454685588,9.37722907110583e-05,-0.0001168745893664891
19.875000000,0.9815653278892569,0.1196284030957031,0.1442990954833476,8.595793315180345e-05,-7.791639291099273e-05
20.000000000,0.9815963004803052,0.119693950011424,0.1442307938623344,-0.000109401005829568,-8.960385184764164e-05
20.125000000,0.9814104649340152,0.1200178288891038,0.1444316809829616,-6.64220392536663e-05,-8.181221255654236e-05
20.250000000,0.981305932439227,0.1203918318788055,0.1443232019378229,8.986511193143087e-05,-4.674983574659564e-05
20.374998093,0.981484024837755,0.1197594969271449,0.1441624922413212,-0.0002109876540998812,1.947909822774818e-05
20.500000000,0.9813678776213237,0.1192621115078509,0.1437888421969546,0.0001445656148462149,4.2854016101046e-05
20.625000000,0.9815420984459706,0.1203070064584608,0.1445803374522256,5.079332413515658e-05,-8.960385184764164e-05
20.750000000,0.9816234014974725,0.1197170842169726,0.1440138357720571,8.205075437217602e-05,3.116655716439709e-05
20.875000000,0.9813252903086322,0.1196322587966279,0.1444196277557239,7.814357559254859e-05,4.674983574659564e-05
21.000000000,0.9815149974288033,0.1197633526280697,0.1445040003463873,9.37722907110583e-05,-1.558327858219855e-05
21.125000000,0.9814801532638739,0.1194009167411423,0.14359197281874,-1.172153633888229e-05,-5.064565539214527e-05
21.250000000,0.9817511634355469,0.1196746715068002,0.1431580566381854,7.814357559254859e-05,5.064565539214527e-05
21.375000000,0.9817124476967365,0.1190346251532901,0.1434433163494759,0.0001250297209480777,7.402057326544309e-05
21.500000000,0.9817318055661417,0.1179396060906583,0.1436160792732153,-3.125743023701943e-05,0.0001831035233408329
21.625000000,0.9815653278892569,0.118105401230423,0.1440540131961825,-6.64220392536663e-05,-7.791639291099273e-06
21.750000000,0.9815111258549223,0.1182519178655639,0.1443191841954103,-6.64220392536663e-05,-7.402057326544309e-05
21.875000000,0.9815227405765654,0.1187068905746855,0.1452513004351204,-0.0001406584360665875,-0.0001168745893664891
22.000001907,0.9815266121504465,0.1183675888933067,0.1448977391028166,-0.0001015866482703132,0.0002610199162518256
22.125000000,0.9814569238205877,0.1175656031009567,0.1450423778296681,9.767946949068573e-05,6.233311432879418e-05
22.250000000,0.98139110706461,0.1184292801081028,0.1463481441137446,0.0002695953357942926,5.843729468324455e-05
22.375000000,0.9812517304048924,0.1179627402962069,0.1459182456756025,-0.0001484727936258423,0.0001558327858219855
22.500000000,0.9810852527280076,0.1191772860875062,0.1473525797168804,8.595793315180345e-05,5.843729468324455e-05
22.625000000,0.9812013999444389,0.1187146019765351,0.1476097152312832,-9.767946949068573e-05,0.0001051871304298402
22.750000000,0.9812439872571304,0.1186606221635884,0.1478628330032734,6.64220392536663e-05,2.337491787329782e-05
22.875000000,0.9811278400406991,0.1184408472108771,0.1468784861122003,-0.0001211225421684503,-3.116655716439709e-05
23.000000000,0.9814530522467066,0.1193430812272709,0.1458901214787147,-3.907178779627429e-05,0.0001324578679486876
23.125000000,0.9813678776213237,0.1199330034687591,0.145685216615675,-0.0001250297209480777,6.233311432879418e-05
23.250000000,0.9812052715183199,0.1209084958027233,0.1462035053868931,8.205075437217602e-05,0.0002376449983785278
23.375000000,0.9813369050302754,0.1205807612241188,0.1448334552242159,-0.000109401005829568,6.233311432879418e-05
23.500000000,0.9811820420750337,0.1202954393556865,0.1446164971339385,6.64220392536663e-05,-0.0001597286054675351
23.625001907,0.9815653278892569,0.1196052688901545,0.1445321245432751,-1.172153633888229e-05,0.0001753118840497336
23.750000000,0.9814646669683498,0.1204496673926769,0.1438611615603804,-5.860768169441144e-05,9.349967149319127e-05
23.875000000,0.9813485197519185,0.1210203111295414,0.1433629615012251,4.688614535552915e-05,-5.064565539214527e-05
24.000000000,0.9816582456624019,0.1208352374851529,0.143258500198499,9.37722907110583e-05,0.0001947909822774818
24.125000000,0.9815614563153758,0.1205499156167207,0.1437366115455916,-7.814357559254859e-06,-0.0002298533590874285
24.250000000,0.9815885573325431,0.1201604898233199,0.143073684047522,0,1.168745893664891e-05
24.375001907,0.9816079152019483,0.120094942907599,0.1437165228335289,-7.814357559254859e-06,0.0001363536875942373
24.500000000,0.9814027217862531,0.1208468045879272,0.1446406035884138,3.907178779627429e-06,-0.0001441453268853365
24.625000000,0.9812672167004166,0.1206694423453882,0.1446928342397769,8.595793315180345e-05,8.181221255654236e-05
24.750000000,0.9812904461437029,0.1198636008521134,0.1456088795098367,0.0001562871511850972,-3.116655716439709e-05
24.875000000,0.9811084821712939,0.1201797683279437,0.1453919214195594,8.205075437217602e-05,-0.0001986868019230315
25.000000000,0.9815382268720896,0.1188572629107512,0.1454280811012723,0.0001172153633888229,0.0001519369661764358
25.125000000,0.9809884633809816,0.1202992950566113,0.1463441263713321,-0.0005860768169441144,-0.0001012913107842905
25.250000000,0.9813562628996806,0.1198250438428659,0.1469909828997515,-7.814357559254859e-06,-0.0002025826215685811
25.375000000,0.980845215147383,0.1204265331871284,0.1478387265487981,7.814357559254859e-06,-0.0002688115555429249
25.500000000,0.9807948846869294,0.1206270296352159,0.1483690685472538,5.860768169441144e-05,0.0001051871304298402
25.625000000,0.9809768486593384,0.119373926834669,0.1480797910935507,-0.0003086671235905669,2.727073751884745e-05
25.750000000,0.9808916740339555,0.1188726857144502,0.1490279783029109,7.032921803329373e-05,-0.0002415408180240775
25.875000000,0.9811007390235318,0.1182866191738867,0.14847352984998,-9.767946949068573e-05,-0.0001558327858219855
26.000001907,0.9812013999444389,0.1177429653434956,0.1485860266375312,-0.0001289368997277052,-6.233311432879418e-05
26.125000000,0.980942004494409,0.1183984345007048,0.1482605895021152,-0.0001562871511850972,0.000299978112707322
26.250000000,0.9812943177175839,0.118891964219074,0.1474289168227187,0.000109401005829568,7.012475361989345e-05
26.375000000,0.9815575847414948,0.1186799006682122,0.1466735812491606,-3.907178779627429e-06,6.233311432879418e-05
26.500000000,0.9813446481780375,0.1179280389878841,0.1466334038250352,0.0001875445814221166,-0.0002532282769607264
26.625000000,0.9814182080817773,0.1182364950618648,0.1462718070079063,0.0002695953357942926,-0.0001597286054675351
26.750000000,0.9815382268720896,0.1176966969323985,0.1453919214195594,-0.0005079332413515658,0.0002298533590874285
26.875000000,0.9815769426109,0.1180051530063793,0.1447571181183775,-0.0003164814811498218,0.0001129787697209395
27.000000000,0.9817279339922607,0.1192582558069262,0.144102226105133,-0.0004883973474534287,-0.0002766031948340242
27.125000000,0.9814336943773014,0.1196631044040259,0.1435718841066773,-4.297896657590172e-05,-5.843729468324455e-05
27.250000000,0.9815266121504465,0.11999855038448,0.1442790067712849,-3.907178779627429e-05,0.0001090829500753898
27.375000000,0.9813446481780375,0.1210511567369394,0.1447450648911399,-0.0001250297209480777,0
27.500000000,0.9812710882742977,0.1200178288891038,0.1441424035292584,-3.907178779627429e-06,-0.0001636244251130847
27.625001907,0.98139110706461,0.1215755320627068,0.1448173842545657,0.0003985322355219978,-3.116655716439709e-05
27.750000000,0.9812865745698218,0.121155260661908,0.1449901471783051,-8.205075437217602e-05,-0.0001753118840497336
27.875000000,0.9811317116145801,0.1207619791675825,0.1439455341510438,0.0001172153633888229,-5.064565539214527e-05
28.000000000,0.9813291618825133,0.1204111103834293,0.1443071309681727,6.251486047403887e-05,-4.674983574659564e-05
